TEL-005520,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-08 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005521,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-08 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005522,AST-002,Temperature,TEMP_AMBIENT,2025-01-08 18:00:00,18.0,C,Good,Normal,35.0
TEL-005523,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-08 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005524,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-09 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005525,AST-002,Temperature,TEMP_AMBIENT,2025-01-09 06:00:00,18.0,C,Good,Normal,35.0
TEL-005526,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-09 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005527,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-09 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005528,AST-002,Temperature,TEMP_AMBIENT,2025-01-09 18:00:00,18.0,C,Good,Normal,35.0
TEL-005529,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-09 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005530,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-10 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005531,AST-002,Temperature,TEMP_AMBIENT,2025-01-10 06:00:00,18.0,C,Good,Normal,35.0
TEL-005532,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-10 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005533,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-10 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005534,AST-002,Temperature,TEMP_AMBIENT,2025-01-10 18:00:00,18.0,C,Good,Normal,35.0
TEL-005535,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-10 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005536,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-11 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005537,AST-002,Temperature,TEMP_AMBIENT,2025-01-11 06:00:00,18.0,C,Good,Normal,35.0
TEL-005538,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-11 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005539,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-11 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005540,AST-002,Temperature,TEMP_AMBIENT,2025-01-11 18:00:00,18.0,C,Good,Normal,35.0
TEL-005541,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-11 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005542,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-12 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005543,AST-002,Temperature,TEMP_AMBIENT,2025-01-12 06:00:00,18.0,C,Good,Normal,35.0
TEL-005544,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-12 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005545,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-12 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005546,AST-002,Temperature,TEMP_AMBIENT,2025-01-12 18:00:00,18.0,C,Good,Normal,35.0
TEL-005547,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-12 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005548,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-13 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005549,AST-002,Temperature,TEMP_AMBIENT,2025-01-13 06:00:00,18.0,C,Good,Normal,35.0
TEL-005550,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-13 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005551,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-13 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005552,AST-002,Temperature,TEMP_AMBIENT,2025-01-13 18:00:00,18.0,C,Good,Normal,35.0
TEL-005553,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-13 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005554,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-14 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005555,AST-002,Temperature,TEMP_AMBIENT,2025-01-14 06:00:00,18.0,C,Good,Normal,35.0
TEL-005556,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-14 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005557,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-14 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005558,AST-002,Temperature,TEMP_AMBIENT,2025-01-14 18:00:00,18.0,C,Good,Normal,35.0
TEL-005559,AST-002,Vibration,VIB_MAIN_DRIVE,2025-01-14 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005560,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-01 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005561,AST-003,Temperature,TEMP_AMBIENT,2024-01-01 06:00:00,18.0,C,Good,Normal,35.0
TEL-005562,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-01 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005563,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-01 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005564,AST-003,Temperature,TEMP_AMBIENT,2024-01-01 18:00:00,18.0,C,Good,Normal,35.0
TEL-005565,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-01 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005566,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-02 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005567,AST-003,Temperature,TEMP_AMBIENT,2024-01-02 06:00:00,18.0,C,Good,Normal,35.0
TEL-005568,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-02 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005569,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-02 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005570,AST-003,Temperature,TEMP_AMBIENT,2024-01-02 18:00:00,18.0,C,Good,Normal,35.0
TEL-005571,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-02 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005572,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-03 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005573,AST-003,Temperature,TEMP_AMBIENT,2024-01-03 06:00:00,18.0,C,Good,Normal,35.0
TEL-005574,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-03 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005575,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-03 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005576,AST-003,Temperature,TEMP_AMBIENT,2024-01-03 18:00:00,18.0,C,Good,Normal,35.0
TEL-005577,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-03 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005578,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-04 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005579,AST-003,Temperature,TEMP_AMBIENT,2024-01-04 06:00:00,18.0,C,Good,Normal,35.0
TEL-005580,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-04 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005581,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-04 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005582,AST-003,Temperature,TEMP_AMBIENT,2024-01-04 18:00:00,18.0,C,Good,Normal,35.0
TEL-005583,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-04 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005584,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-05 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005585,AST-003,Temperature,TEMP_AMBIENT,2024-01-05 06:00:00,18.0,C,Good,Normal,35.0
TEL-005586,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-05 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005587,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-05 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005588,AST-003,Temperature,TEMP_AMBIENT,2024-01-05 18:00:00,18.0,C,Good,Normal,35.0
TEL-005589,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-05 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005590,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-06 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005591,AST-003,Temperature,TEMP_AMBIENT,2024-01-06 06:00:00,18.0,C,Good,Normal,35.0
TEL-005592,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-06 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005593,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-06 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005594,AST-003,Temperature,TEMP_AMBIENT,2024-01-06 18:00:00,18.0,C,Good,Normal,35.0
TEL-005595,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-06 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005596,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-07 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005597,AST-003,Temperature,TEMP_AMBIENT,2024-01-07 06:00:00,18.0,C,Good,Normal,35.0
TEL-005598,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-07 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005599,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-07 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005600,AST-003,Temperature,TEMP_AMBIENT,2024-01-07 18:00:00,18.0,C,Good,Normal,35.0
TEL-005601,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-07 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005602,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-08 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005603,AST-003,Temperature,TEMP_AMBIENT,2024-01-08 06:00:00,18.0,C,Good,Normal,35.0
TEL-005604,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-08 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005605,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-08 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005606,AST-003,Temperature,TEMP_AMBIENT,2024-01-08 18:00:00,18.0,C,Good,Normal,35.0
TEL-005607,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-08 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005608,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-09 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005609,AST-003,Temperature,TEMP_AMBIENT,2024-01-09 06:00:00,18.0,C,Good,Normal,35.0
TEL-005610,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-09 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005611,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-09 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005612,AST-003,Temperature,TEMP_AMBIENT,2024-01-09 18:00:00,18.0,C,Good,Normal,35.0
TEL-005613,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-09 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005614,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-10 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005615,AST-003,Temperature,TEMP_AMBIENT,2024-01-10 06:00:00,18.0,C,Good,Normal,35.0
TEL-005616,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-10 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005617,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-10 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005618,AST-003,Temperature,TEMP_AMBIENT,2024-01-10 18:00:00,18.0,C,Good,Normal,35.0
TEL-005619,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-10 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005620,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-11 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005621,AST-003,Temperature,TEMP_AMBIENT,2024-01-11 06:00:00,18.0,C,Good,Normal,35.0
TEL-005622,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-11 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005623,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-11 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005624,AST-003,Temperature,TEMP_AMBIENT,2024-01-11 18:00:00,18.0,C,Good,Normal,35.0
TEL-005625,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-11 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005626,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-12 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005627,AST-003,Temperature,TEMP_AMBIENT,2024-01-12 06:00:00,18.0,C,Good,Normal,35.0
TEL-005628,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-12 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005629,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-12 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005630,AST-003,Temperature,TEMP_AMBIENT,2024-01-12 18:00:00,18.0,C,Good,Normal,35.0
TEL-005631,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-12 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005632,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-13 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005633,AST-003,Temperature,TEMP_AMBIENT,2024-01-13 06:00:00,18.0,C,Good,Normal,35.0
TEL-005634,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-13 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005635,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-13 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005636,AST-003,Temperature,TEMP_AMBIENT,2024-01-13 18:00:00,18.0,C,Good,Normal,35.0
TEL-005637,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-13 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005638,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-14 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005639,AST-003,Temperature,TEMP_AMBIENT,2024-01-14 06:00:00,18.0,C,Good,Normal,35.0
TEL-005640,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-14 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005641,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-14 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005642,AST-003,Temperature,TEMP_AMBIENT,2024-01-14 18:00:00,18.0,C,Good,Normal,35.0
TEL-005643,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-14 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005644,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-15 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005645,AST-003,Temperature,TEMP_AMBIENT,2024-01-15 06:00:00,18.0,C,Good,Normal,35.0
TEL-005646,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-15 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005647,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-15 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005648,AST-003,Temperature,TEMP_AMBIENT,2024-01-15 18:00:00,18.0,C,Good,Normal,35.0
TEL-005649,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-15 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005650,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-16 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005651,AST-003,Temperature,TEMP_AMBIENT,2024-01-16 06:00:00,18.0,C,Good,Normal,35.0
TEL-005652,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-16 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005653,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-16 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005654,AST-003,Temperature,TEMP_AMBIENT,2024-01-16 18:00:00,18.0,C,Good,Normal,35.0
TEL-005655,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-16 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005656,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-17 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005657,AST-003,Temperature,TEMP_AMBIENT,2024-01-17 06:00:00,18.0,C,Good,Normal,35.0
TEL-005658,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-17 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005659,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-17 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005660,AST-003,Temperature,TEMP_AMBIENT,2024-01-17 18:00:00,18.0,C,Good,Normal,35.0
TEL-005661,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-17 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005662,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-18 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005663,AST-003,Temperature,TEMP_AMBIENT,2024-01-18 06:00:00,18.0,C,Good,Normal,35.0
TEL-005664,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-18 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005665,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-18 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005666,AST-003,Temperature,TEMP_AMBIENT,2024-01-18 18:00:00,18.0,C,Good,Normal,35.0
TEL-005667,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-18 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005668,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-19 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005669,AST-003,Temperature,TEMP_AMBIENT,2024-01-19 06:00:00,18.0,C,Good,Normal,35.0
TEL-005670,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-19 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005671,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-19 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005672,AST-003,Temperature,TEMP_AMBIENT,2024-01-19 18:00:00,18.0,C,Good,Normal,35.0
TEL-005673,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-19 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005674,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-20 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005675,AST-003,Temperature,TEMP_AMBIENT,2024-01-20 06:00:00,18.0,C,Good,Normal,35.0
TEL-005676,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-20 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005677,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-20 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005678,AST-003,Temperature,TEMP_AMBIENT,2024-01-20 18:00:00,18.0,C,Good,Normal,35.0
TEL-005679,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-20 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005680,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-21 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005681,AST-003,Temperature,TEMP_AMBIENT,2024-01-21 06:00:00,18.0,C,Good,Normal,35.0
TEL-005682,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-21 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005683,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-21 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005684,AST-003,Temperature,TEMP_AMBIENT,2024-01-21 18:00:00,18.0,C,Good,Normal,35.0
TEL-005685,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-21 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005686,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-22 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005687,AST-003,Temperature,TEMP_AMBIENT,2024-01-22 06:00:00,18.0,C,Good,Normal,35.0
TEL-005688,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-22 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005689,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-22 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005690,AST-003,Temperature,TEMP_AMBIENT,2024-01-22 18:00:00,18.0,C,Good,Normal,35.0
TEL-005691,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-22 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005692,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-23 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005693,AST-003,Temperature,TEMP_AMBIENT,2024-01-23 06:00:00,18.0,C,Good,Normal,35.0
TEL-005694,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-23 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005695,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-23 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005696,AST-003,Temperature,TEMP_AMBIENT,2024-01-23 18:00:00,18.0,C,Good,Normal,35.0
TEL-005697,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-23 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005698,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-24 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005699,AST-003,Temperature,TEMP_AMBIENT,2024-01-24 06:00:00,18.0,C,Good,Normal,35.0
TEL-005700,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-24 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005701,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-24 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005702,AST-003,Temperature,TEMP_AMBIENT,2024-01-24 18:00:00,18.0,C,Good,Normal,35.0
TEL-005703,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-24 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005704,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-25 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005705,AST-003,Temperature,TEMP_AMBIENT,2024-01-25 06:00:00,18.0,C,Good,Normal,35.0
TEL-005706,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-25 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005707,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-25 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005708,AST-003,Temperature,TEMP_AMBIENT,2024-01-25 18:00:00,18.0,C,Good,Normal,35.0
TEL-005709,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-25 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005710,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-26 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005711,AST-003,Temperature,TEMP_AMBIENT,2024-01-26 06:00:00,18.0,C,Good,Normal,35.0
TEL-005712,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-26 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005713,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-26 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005714,AST-003,Temperature,TEMP_AMBIENT,2024-01-26 18:00:00,18.0,C,Good,Normal,35.0
TEL-005715,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-26 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005716,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-27 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005717,AST-003,Temperature,TEMP_AMBIENT,2024-01-27 06:00:00,18.0,C,Good,Normal,35.0
TEL-005718,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-27 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005719,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-27 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005720,AST-003,Temperature,TEMP_AMBIENT,2024-01-27 18:00:00,18.0,C,Good,Normal,35.0
TEL-005721,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-27 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005722,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-28 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005723,AST-003,Temperature,TEMP_AMBIENT,2024-01-28 06:00:00,18.0,C,Good,Normal,35.0
TEL-005724,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-28 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005725,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-28 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005726,AST-003,Temperature,TEMP_AMBIENT,2024-01-28 18:00:00,18.0,C,Good,Normal,35.0
TEL-005727,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-28 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005728,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-29 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005729,AST-003,Temperature,TEMP_AMBIENT,2024-01-29 06:00:00,18.0,C,Good,Normal,35.0
TEL-005730,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-29 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005731,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-29 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005732,AST-003,Temperature,TEMP_AMBIENT,2024-01-29 18:00:00,18.0,C,Good,Normal,35.0
TEL-005733,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-29 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005734,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-30 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005735,AST-003,Temperature,TEMP_AMBIENT,2024-01-30 06:00:00,18.0,C,Good,Normal,35.0
TEL-005736,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-30 12:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005737,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-30 18:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005738,AST-003,Temperature,TEMP_AMBIENT,2024-01-30 18:00:00,18.0,C,Good,Normal,35.0
TEL-005739,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-30 23:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005740,AST-003,Vibration,VIB_MAIN_DRIVE,2024-01-31 06:00:00,0.5,mm/s,Good,Normal,3.5
TEL-005741,AST-003,Temperature,TEMP_AMBIENT,2024-01-31 06:00:00,18.0,C,Good,Normal,35.0
